Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0008380~RNA splicing	62	10.114192495921696	9.468712579063242E-29	RBM25, DAZAP1, CELF2, HNRNPU, YBX1, SNRPD2, SNRPD1, MAGOH, SNRPD3, TXNL4A, BCAS2, SRRM2, RBM17, MBNL1, BUD31, ZCRB1, THOC7, SRRM1, SFPQ, DDX39B, NHP2L1, FRG1, SRSF2, SNRPG, SRSF3, STRAP, SNRPE, PABPC1, GEMIN7, SNRPF, SNRPC, SRSF6, SRSF7, LUC7L2, SNRPB, SF3B5, KHDRBS1, SF3B2, RBM8A, U2AF1, ZMAT2, TRA2B, RALY, SF3B1, RBM39, HSPA8, HNRNPA3, PPIL1, NPM1, NONO, CWC15, LSM5, LSM4, LSM3, LSM2, 2700060E02RIK, HNRNPM, HNRNPK, SON, LSM6, PHF5A, HNRNPC	568	342	17911	5.716590478543776	4.725834448210464E-25	4.725834448210464E-25	4.4351449720332225E-25
GOTERM_BP_FAT	GO:0006397~mRNA processing	68	11.092985318107667	2.10381723923899E-28	RBM25, DAZAP1, CELF2, HNRNPU, YBX1, SNRPD2, SNRPD1, MAGOH, PAPOLA, SNRPD3, TXNL4A, BCAS2, SRRM2, RBM17, MBNL1, BUD31, SSU72, ZCRB1, THOC7, SRRM1, SFPQ, DDX39B, NHP2L1, FRG1, SRSF2, SNRPG, SRSF3, STRAP, SNRPE, PABPC1, GEMIN7, SNRPF, SNRPC, AURKAIP1, SRSF6, SRSF7, LUC7L2, SNRPB, SLBP, SF3B5, KHDRBS1, SF3B2, RBM8A, U2AF1, ZMAT2, PCBP1, TRA2B, RALY, SF3B1, RBM39, HSPA8, HNRNPA3, PPIL1, NPM1, NONO, FAM103A1, CWC15, LSM5, LSM4, LSM3, LSM2, HNRNPM, NUDT21, HNRNPK, SON, LSM6, PHF5A, HNRNPC	568	422	17911	5.081219544756691	1.05001518410418E-24	5.2500759205209E-25	4.927139974297715E-25
GOTERM_BP_FAT	GO:0000398~mRNA splicing, via spliceosome	48	7.830342577487764	1.3053235001540478E-25	SF3B5, RBM25, SF3B2, DAZAP1, RBM8A, CELF2, U2AF1, SNRPD2, ZMAT2, SNRPD1, TRA2B, MAGOH, SNRPD3, TXNL4A, SF3B1, BCAS2, RBM17, HSPA8, NPM1, MBNL1, BUD31, NONO, CWC15, ZCRB1, LSM5, LSM4, LSM3, SRRM1, LSM2, HNRNPM, SFPQ, HNRNPK, LSM6, PHF5A, NHP2L1, DDX39B, SRSF2, SNRPG, STRAP, SNRPE, HNRNPC, GEMIN7, SNRPF, SNRPC, SRSF6, SRSF7, LUC7L2, SNRPB	568	223	17911	6.787469209878102	6.514869589268853E-22	1.600484414643525E-22	1.5020374670787959E-22
GOTERM_BP_FAT	GO:0000377~RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	48	7.830342577487764	1.3053235001540478E-25	SF3B5, RBM25, SF3B2, DAZAP1, RBM8A, CELF2, U2AF1, SNRPD2, ZMAT2, SNRPD1, TRA2B, MAGOH, SNRPD3, TXNL4A, SF3B1, BCAS2, RBM17, HSPA8, NPM1, MBNL1, BUD31, NONO, CWC15, ZCRB1, LSM5, LSM4, LSM3, SRRM1, LSM2, HNRNPM, SFPQ, HNRNPK, LSM6, PHF5A, NHP2L1, DDX39B, SRSF2, SNRPG, STRAP, SNRPE, HNRNPC, GEMIN7, SNRPF, SNRPC, SRSF6, SRSF7, LUC7L2, SNRPB	568	223	17911	6.787469209878102	6.514869589268853E-22	1.600484414643525E-22	1.5020374670787959E-22
GOTERM_BP_FAT	GO:0000375~RNA splicing, via transesterification reactions	48	7.830342577487764	1.6033704815102433E-25	SF3B5, RBM25, SF3B2, DAZAP1, RBM8A, CELF2, U2AF1, SNRPD2, ZMAT2, SNRPD1, TRA2B, MAGOH, SNRPD3, TXNL4A, SF3B1, BCAS2, RBM17, HSPA8, NPM1, MBNL1, BUD31, NONO, CWC15, ZCRB1, LSM5, LSM4, LSM3, SRRM1, LSM2, HNRNPM, SFPQ, HNRNPK, LSM6, PHF5A, NHP2L1, DDX39B, SRSF2, SNRPG, STRAP, SNRPE, HNRNPC, GEMIN7, SNRPF, SNRPC, SRSF6, SRSF7, LUC7L2, SNRPB	568	224	17911	6.757168008048289	8.002422073217624E-22	1.600484414643525E-22	1.5020374670787959E-22
GOTERM_BP_FAT	GO:0016071~mRNA metabolic process	70	11.419249592169658	4.04153366273137E-24	RBM25, DAZAP1, CELF2, HNRNPU, YBX1, SNRPD2, SNRPD1, MAGOH, PAPOLA, SNRPD3, TXNL4A, BCAS2, SRRM2, RBM17, MBNL1, BUD31, SSU72, ZCRB1, THOC7, SRRM1, SFPQ, DDX39B, NHP2L1, FRG1, SRSF2, SNRPG, SRSF3, STRAP, SNRPE, PABPC1, GEMIN7, SNRPF, SNRPC, AURKAIP1, SRSF6, SRSF7, LUC7L2, SNRPB, SLBP, SF3B5, KHDRBS1, SF3B2, RBM8A, U2AF1, ZMAT2, PCBP1, TRA2B, RALY, POLR2G, SF3B1, RBM39, HSPA8, HNRNPA3, PPIL1, NPM1, NONO, FAM103A1, CWC15, LSM5, LSM4, LSM3, LSM2, HNRNPM, NUDT21, HNRNPK, SON, LSM6, PHF5A, EIF3E, HNRNPC	568	528	17911	4.180571116090483	2.017129451069227E-20	3.3618824184487117E-21	3.155090612705623E-21
GOTERM_BP_FAT	GO:0006396~RNA processing	85	13.866231647634583	4.773440149255697E-24	RPL5, RBM25, DAZAP1, CELF2, HNRNPU, YBX1, RPL10A, TRMT112, SNRPD2, SNRPD1, MAGOH, PAPOLA, SNRPD3, CCNL1, TXNL4A, BCAS2, SRRM2, RBM17, MBNL1, BUD31, SSU72, ZCRB1, THOC7, SRRM1, SFPQ, NCOR1, DDX39B, NHP2L1, FRG1, C1D, SRSF2, SNRPG, SRSF3, STRAP, SNRPE, PABPC1, GEMIN7, SNRPF, SNRPC, AURKAIP1, SRSF6, SRSF7, LUC7L2, SNRPB, SLBP, SF3B5, KHDRBS1, SF3B2, RBM8A, U2AF1, HSD17B10, RBFA, EMG1, ZMAT2, PCBP1, TRA2B, RPL14, RALY, SF3B1, RBM39, HSPA8, HNRNPA3, PPIL1, NPM1, TGFB1, SSB, NONO, FAM103A1, CWC15, LSM5, LSM4, GTF2H5, LSM3, LSM2, 2700060E02RIK, HNRNPM, NUDT21, RPS28, HNRNPK, SON, LSM6, PHF5A, EIF6, HNRNPC, NOP10	568	765	17911	3.5037167449139277	2.3824239784935183E-20	3.403462826419312E-21	3.1941133798733834E-21
GOTERM_BP_FAT	GO:0034622~cellular macromolecular complex assembly	91	14.845024469820556	2.491414330231301E-23	ATF1, RPL5, RPL3, CELF2, ARPC1A, ARPC5L, CLINT1, TOMM20, PYCARD, PSMD8, SNRPD2, PSMD4, SNRPD1, STMN1, STRA13, SNRPD3, TXNL4A, CCT2, HSP90AA1, MBNL1, DBNL, H2AFY, ATRX, NDUFC2, COX7A2L, NDUFS8, NDUFS7, DDX39B, NDUFS4, SNRPG, STRAP, VDAC2, SNRPE, GEMIN7, SNRPF, MAPRE1, SNRPC, SRSF6, LUC7L2, SNRPB, ARF6, MTPN, GTF2A2, SET, UQCRB, PSMD13, RPL12, POMP, TAF9, TWF2, RPS27L, UQCR10, MRPL20, RBBP4, SWI5, EIF4H, RPS2, SF3B1, NPM1, TGFB1, FAM103A1, RDX, SMARCA5, NAP1L1, TBCA, LSM4, GTF2H5, LSM3, HIGD2A, LSM2, NIN, EIF3M, RPS28, EIF5, EIF6, EIF3K, PSMC3, UBE2S, FES, EIF3I, CAPZA2, ANP32E, CHMP2A, EIF3H, EIF3E, STUB1, EIF3F, ANP32B, EIF3C, LSM14A, EIF3A	568	887	17911	3.235111628054687	1.2434648922184424E-19	1.554331115273053E-20	1.4587230903504267E-20
GOTERM_BP_FAT	GO:0071826~ribonucleoprotein complex subunit organization	42	6.851549755301795	2.2255678523735146E-20	RPL5, RPL3, RPL12, CELF2, TAF9, RPS27L, MRPL20, SNRPD2, SNRPD1, KIF5B, EIF4H, RPS2, SNRPD3, TXNL4A, SF3B1, MBNL1, FAM103A1, LSM4, LSM3, LSM2, EIF3M, RPS28, EIF5, EIF6, EIF3K, DDX39B, EIF3I, SNRPG, STRAP, EIF3H, EIF3E, SNRPE, GEMIN7, EIF3F, SNRPF, SNRPC, EIF3C, SRSF6, LSM14A, LUC7L2, EIF3A, SNRPB	568	220	17911	6.020022407170294	1.1107809151196212E-16	1.1932405418650836E-17	1.1198434578433283E-17
GOTERM_BP_FAT	GO:0022618~ribonucleoprotein complex assembly	41	6.688417618270799	2.390784495822648E-20	RPL5, RPL3, RPL12, CELF2, TAF9, RPS27L, MRPL20, SNRPD2, SNRPD1, EIF4H, RPS2, SNRPD3, TXNL4A, SF3B1, MBNL1, FAM103A1, LSM4, LSM3, LSM2, EIF3M, RPS28, EIF5, EIF6, EIF3K, DDX39B, EIF3I, SNRPG, STRAP, EIF3H, EIF3E, SNRPE, GEMIN7, EIF3F, SNRPF, SNRPC, EIF3C, SRSF6, LSM14A, LUC7L2, EIF3A, SNRPB	568	209	17911	6.185987937192533	1.1932405418650836E-16	1.1932405418650836E-17	1.1198434578433283E-17
